time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2011-09-12T00:00:00Z,6.05,6.12,5.91,5.92,21829680,11610071.35,NaN,NaN
2011-09-13T00:00:00Z,6.01,6.09,5.99,6.03,12160240,11688963.85,NaN,NaN
2011-09-14T00:00:00Z,6.08,6.15,5.81,5.88,16353880,12136118.8,NaN,NaN
2011-09-15T00:00:00Z,6.04,6.07,5.81,5.88,18467850,12576478.55,NaN,NaN
2011-09-16T00:00:00Z,6,6.09,5.97,6.09,48501850,14288593.05,NaN,NaN
2011-09-19T00:00:00Z,6.03,6.05,5.9,5.93,10566390,14103886.55,NaN,NaN
2011-09-20T00:00:00Z,5.87,5.9,5.74,5.77,12974960,14073701.55,NaN,NaN
2011-09-21T00:00:00Z,5.81,5.83,5.61,5.81,26560820,14876416.05,NaN,NaN
2011-09-22T00:00:00Z,5.53,5.58,5.37,5.46,56553860,17280557.15,NaN,NaN
2011-09-23T00:00:00Z,5.1,5.17,4.87,4.95,70987850,20360562.65,NaN,NaN
2011-09-26T00:00:00Z,5.07,5.09,4.58,4.6,34266640,21787088.95,NaN,NaN
2011-09-27T00:00:00Z,4.8,4.91,4.74,4.91,29267260,22863273.7,NaN,NaN
2011-09-28T00:00:00Z,4.97,4.97,4.52,4.52,36886470,24182516.7,NaN,NaN
2011-09-29T00:00:00Z,4.45,4.48,4.32,4.45,36135770,25372515.7,NaN,NaN
2011-09-30T00:00:00Z,4.49,4.69,4.42,4.42,51081880,27523150,NaN,NaN
2011-10-02T23:00:00Z,4.34,4.36,4.09,4.09,21633950,28069461.5,NaN,NaN
2011-10-03T23:00:00Z,3.96,4.2,3.95,4.06,43177180,29577820,NaN,NaN
2011-10-04T23:00:00Z,4.23,4.3,4.15,4.25,25914750,30297851,NaN,NaN
2011-10-05T23:00:00Z,4.49,4.58,4.44,4.55,25599910,30814801,NaN,NaN
2011-10-06T23:00:00Z,4.71,4.9,4.68,4.9,23239630,31108041,NaN,NaN
2011-10-09T23:00:00Z,4.85,4.99,4.77,4.94,14898140,30761464,NaN,NaN
2011-10-10T23:00:00Z,5.06,5.1,4.8,4.81,15378410,30922372.5,NaN,NaN
2011-10-11T23:00:00Z,4.76,4.8,4.6,4.72,12288330,30719095,NaN,NaN
2011-10-12T23:00:00Z,4.88,5.09,4.82,5.06,20141280,30802766.5,NaN,NaN
2011-10-13T23:00:00Z,4.94,5.02,4.87,4.89,15768500,29166099,NaN,NaN
2011-10-16T23:00:00Z,5.01,5.12,4.99,5.11,12658180,29270688.5,NaN,NaN
2011-10-17T23:00:00Z,4.8,4.82,4.63,4.64,30025920,30123236.5,NaN,NaN
2011-10-18T23:00:00Z,4.72,4.75,4.47,4.52,29415230,30265957,NaN,NaN
2011-10-19T23:00:00Z,4.42,4.545,4.27,4.31,33677350,29122131.5,NaN,NaN
2011-10-20T23:00:00Z,4.35,4.38,4.18,4.25,25627930,26854135.5,NaN,NaN
2011-10-23T23:00:00Z,4.4,4.61,4.36,4.61,26386960,26460151.5,NaN,NaN
2011-10-24T23:00:00Z,4.7,4.74,4.5,4.55,23091610,26151369,NaN,NaN
2011-10-25T23:00:00Z,4.37,4.65,4.35,4.62,25219360,25568013.5,NaN,NaN
2011-10-26T23:00:00Z,4.67,5.03,4.64,5.03,24584360,24990443,NaN,NaN
2011-10-27T23:00:00Z,5.21,5.34,4.97,5,44961500,24684424,NaN,NaN
2011-10-30T23:00:00Z,5.07,5.08,4.85,4.85,16879010,24446677,NaN,NaN
2011-10-31T23:00:00Z,4.73,4.85,4.67,4.77,14691400,23022388,NaN,NaN
2011-11-01T23:00:00Z,4.63,4.9,4.59,4.85,20911110,22772206,NaN,NaN
2011-11-02T23:00:00Z,4.9,4.92,4.71,4.71,15108170,22247619,NaN,NaN
2011-11-03T23:00:00Z,4.95,5.1,4.9,5.08,29575670,22564421,NaN,NaN
2011-11-06T23:00:00Z,5.05,5.09,4.85,4.88,13644770,22501752.5,NaN,NaN
2011-11-07T23:00:00Z,4.95,5.02,4.89,5.02,14908390,22478251.5,NaN,NaN
2011-11-08T23:00:00Z,5.13,5.16,5.05,5.1,19075370,22817603.5,NaN,NaN
2011-11-09T23:00:00Z,4.83,4.9,4.69,4.69,37478560,23684467.5,NaN,NaN
2011-11-10T23:00:00Z,4.75,4.84,4.74,4.82,19554250,23873755,NaN,NaN
2011-11-13T23:00:00Z,4.99,4.99,4.86,4.87,14397920,23960742,NaN,NaN
2011-11-14T23:00:00Z,4.84,4.96,4.81,4.89,15018070,23210349.5,NaN,NaN
2011-11-15T23:00:00Z,4.95,5.02,4.82,4.82,15501450,22514660.5,NaN,NaN
2011-11-16T23:00:00Z,4.84,4.91,4.77,4.91,13221710,21491878.5,NaN,NaN
2011-11-17T23:00:00Z,4.8,4.87,4.76,4.85,17336570,21077310.5,NaN,NaN
2011-11-20T23:00:00Z,4.81,4.92,4.77,4.9,17501910,20633058,NaN,NaN
2011-11-21T23:00:00Z,4.75,4.92,4.73,4.9,19694360,20463195.5,NaN,NaN
2011-11-22T23:00:00Z,4.87,4.92,4.6,4.6,28868980,20645676.5,NaN,NaN
2011-11-23T23:00:00Z,4.55,4.65,4.43,4.54,25607920,20696854.5,NaN,NaN
2011-11-24T23:00:00Z,4.55,4.56,4.44,4.51,15769600,19237259.5,NaN,NaN
2011-11-27T23:00:00Z,4.6,4.73,4.6,4.7,15658180,19176218,NaN,NaN
2011-11-28T23:00:00Z,4.79,4.79,4.57,4.65,18761480,19379722,NaN,NaN
2011-11-29T23:00:00Z,4.6,4.62,4.47,4.54,23774330,19522883,NaN,NaN
2011-11-30T23:00:00Z,4.82,4.87,4.7,4.8,52820460,21408497.5,NaN,NaN
2011-12-01T23:00:00Z,4.81,4.86,4.74,4.86,12389860,20549207,NaN,NaN
2011-12-04T23:00:00Z,4.89,4.935,4.84,4.85,16150040,20674470.5,NaN,NaN
2011-12-05T23:00:00Z,4.87,4.96,4.8,4.82,20503190,20954210.5,NaN,NaN
2011-12-06T23:00:00Z,4.9,4.94,4.85,4.88,13868280,20693856,NaN,NaN
2011-12-07T23:00:00Z,4.89,4.89,4.8,4.84,19017530,19770804.5,NaN,NaN
2011-12-08T23:00:00Z,4.75,4.77,4.66,4.72,19873450,19786764.5,NaN,NaN
2011-12-11T23:00:00Z,4.81,4.83,4.74,4.76,10782720,19606004.5,NaN,NaN
2011-12-12T23:00:00Z,4.65,4.67,4.62,4.65,12486810,19479441.5,NaN,NaN
2011-12-13T23:00:00Z,4.62,4.72,4.57,4.69,17035490,19556143.5,NaN,NaN
2011-12-14T23:00:00Z,4.55,4.58,4.5,4.53,19746720,19882394,NaN,NaN
