time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2017-07-25T00:00:00Z,2.07,2.2,2.07,2.17,168837,98570.7,202818917,93336581
2017-07-26T00:00:00Z,2.19,2.33,2.19,2.24,317868,111329.6,209361456,93336581
2017-07-27T00:00:00Z,2.26,2.32,2.24,2.24,193446,115964.8,209361456,93336581
2017-07-28T00:00:00Z,2.3,2.45,2.3,2.4,234644,125472.75,224315854,93336581
2017-07-31T00:00:00Z,2.45,2.63,2.45,2.55,353826,142652.1,238335581,93336581
2017-08-01T00:00:00Z,2.69,2.69,2.61,2.63,293956,144201.95,245812791,93336581
2017-08-02T00:00:00Z,2.65,2.7,2.6,2.6,335710,159923.75,243008822.99999997,93336581
2017-08-03T00:00:00Z,2.61,2.61,2.4,2.45,341733,175075.7,228989096,93336581
2017-08-04T00:00:00Z,2.45,2.45,2.2,2.25,257838,181141.05,210296104,93336581
2017-08-07T00:00:00Z,2.26,2.31,2.15,2.25,296284,189813.25,210296104,93336581
2017-08-08T00:00:00Z,2.27,2.27,2.24,2.25,54185,185873.3,210296104,93336581
2017-08-09T00:00:00Z,2.28,2.28,2.2,2.24,61479,183137.3,209361456,93336581
2017-08-10T00:00:00Z,2.2,2.28,2.2,2.25,81022,177920.15,210296104,93336581
2017-08-11T00:00:00Z,2.19,2.23,2.17,2.195,103935,180932,205155527.00000003,93336581
2017-08-14T00:00:00Z,2.16,2.2,2.07,2.12,99031,179552.3,198145651.99999997,93336581
2017-08-15T00:00:00Z,2.12,2.38,2.12,2.34,124197,179473.3,218707941,93336581
2017-08-16T00:00:00Z,2.34,2.34,2.26,2.3,76848,183076.85,214969347,93336581
2017-08-17T00:00:00Z,2.33,2.42,2.32,2.4,143720,184296.4,224315854,93336581
2017-08-18T00:00:00Z,2.55,2.68,2.51,2.61,518138,209310.55,243943494,93336581
2017-08-21T00:00:00Z,2.75,3.14,2.75,3.08,1036056,254637.65,287871994,93336581
2017-08-22T00:00:00Z,3.1,3.1,2.88,2.88,498427,271117.15,269179024,93336581
2017-08-23T00:00:00Z,2.93,3.17,2.93,3.11,657590,288103.25,290675939,93336581
2017-08-24T00:00:00Z,3.05,3.05,2.96,3.03,8102565,683559.2,283198751,93336581
2017-08-25T00:00:00Z,3.02,3.11,2.95,3.05,378806,690767.3,285068048,93336581
2017-08-28T00:00:00Z,3.12,3.2,3.08,3.1,318018,688976.9,289741291,93336581
2017-08-29T00:00:00Z,3.13,3.2,3.11,3.19,255583,687058.25,298153149,93336581
2017-08-30T00:00:00Z,3.21,3.38,3.17,3.36,438531,692199.3,314042195,93336581
2017-08-31T00:00:00Z,3.38,3.65,3.38,3.5,601549,705190.1,327127274,93336581
