time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2012-11-15T23:00:00Z,1.347174,1.363149,1.325875,1.336525,11649761,8352224.9,NaN,NaN
2012-11-18T23:00:00Z,1.357824,1.379123,1.347174,1.357824,12814124,8784408.1,NaN,NaN
2012-11-19T23:00:00Z,1.363149,1.368474,1.338655,1.347174,6777261,8902230.7,NaN,NaN
2012-11-20T23:00:00Z,1.347174,1.347174,1.325875,1.3312,3374309,8841165.3,NaN,NaN
2012-11-21T23:00:00Z,1.352499,1.368474,1.34185,1.368474,8434593,8774593.55,NaN,NaN
2012-11-22T23:00:00Z,1.363149,1.368474,1.352499,1.357824,2883897,7997413.45,NaN,NaN
2012-11-25T23:00:00Z,1.373798,1.395097,1.373798,1.395097,9115017,8044882.65,NaN,NaN
2012-11-26T23:00:00Z,1.405747,1.448346,1.400423,1.427046,13918945,8451064.7,NaN,NaN
2012-11-27T23:00:00Z,1.427046,1.427046,1.386578,1.395097,7120095,8313185.2,NaN,NaN
2012-11-28T23:00:00Z,1.405747,1.421722,1.400423,1.405747,4182435,8117208.9,NaN,NaN
2012-11-29T23:00:00Z,1.416397,1.421722,1.405747,1.411072,7588793,8020761.7,NaN,NaN
2012-12-02T23:00:00Z,1.411072,1.416397,1.400423,1.411072,3192230,7886218.85,NaN,NaN
2012-12-03T23:00:00Z,1.416397,1.421722,1.395097,1.405747,3844128,7958771.2,NaN,NaN
2012-12-04T23:00:00Z,1.416397,1.432371,1.405747,1.421722,2868888,7773513.4,NaN,NaN
2012-12-05T23:00:00Z,1.427046,1.427046,1.400423,1.405747,4041413,7726099.75,NaN,NaN
2012-12-06T23:00:00Z,1.421722,1.432371,1.405747,1.432371,11567833,7984879.85,NaN,NaN
2012-12-09T23:00:00Z,1.427046,1.458995,1.421722,1.448346,7030298,8089033.25,NaN,NaN
2012-12-10T23:00:00Z,1.458995,1.480294,1.45367,1.480294,10700561,8214688.55,NaN,NaN
2012-12-11T23:00:00Z,1.501594,1.512243,1.469645,1.480294,9594961,8447521.7,NaN,NaN
2012-12-12T23:00:00Z,1.480294,1.509581,1.47497,1.496269,8445526,7457253.4,NaN,NaN
2012-12-13T23:00:00Z,1.501594,1.501594,1.485619,1.485619,3113423,7030436.5,NaN,NaN
2012-12-16T23:00:00Z,1.485619,1.490944,1.469645,1.485619,2897668,6534613.7,NaN,NaN
2012-12-17T23:00:00Z,1.506918,1.544192,1.496269,1.528217,8452448,6618373.05,NaN,NaN
2012-12-18T23:00:00Z,1.544192,1.565491,1.522893,1.544192,7419819,6820648.55,NaN,NaN
2012-12-19T23:00:00Z,1.565491,1.565491,1.533543,1.554842,11196157,6958726.75,NaN,NaN
2012-12-20T23:00:00Z,1.576141,1.592115,1.554842,1.554842,19676363,7798350.05,NaN,NaN
2012-12-23T23:00:00Z,1.544192,1.560166,1.538867,1.560166,1241668,7404682.6,NaN,NaN
2012-12-26T23:00:00Z,1.544192,1.576141,1.544192,1.565491,1951161,6806293.4,NaN,NaN
2012-12-27T23:00:00Z,1.576141,1.58679,1.565491,1.576141,1753395,6537958.4,NaN,NaN
2012-12-30T23:00:00Z,1.58679,1.59744,1.576141,1.58679,2235258,6440599.55,NaN,NaN
2013-01-01T23:00:00Z,1.592115,1.618739,1.581466,1.60809,4281895,6275254.65,NaN,NaN
2013-01-02T23:00:00Z,1.618739,1.671987,1.613414,1.650688,8821061,6556696.2,NaN,NaN
2013-01-03T23:00:00Z,1.671987,1.671987,1.634714,1.650688,5020982,6615538.9,NaN,NaN
2013-01-06T23:00:00Z,1.671987,1.677312,1.656013,1.677312,6330383,6788613.65,NaN,NaN
2013-01-07T23:00:00Z,1.687962,1.693286,1.656013,1.666663,6650905,6919088.25,NaN,NaN
2013-01-08T23:00:00Z,1.682637,1.714586,1.656013,1.661337,10328425,6857117.85,NaN,NaN
2013-01-09T23:00:00Z,1.671987,1.671987,1.640038,1.640038,5719836,6791594.75,NaN,NaN
2013-01-10T23:00:00Z,1.656013,1.658675,1.618739,1.629389,4123267,6462730.05,NaN,NaN
2013-01-13T23:00:00Z,1.645363,1.650688,1.624064,1.624064,4476001,6206782.05,NaN,NaN
2013-01-14T23:00:00Z,1.624064,1.656013,1.624064,1.629389,4701330,6019572.25,NaN,NaN
2013-01-15T23:00:00Z,1.629389,1.650688,1.613414,1.640038,5710949,6149448.55,NaN,NaN
2013-01-16T23:00:00Z,1.661337,1.671987,1.618739,1.618739,7559178,6382524.05,NaN,NaN
2013-01-17T23:00:00Z,1.618739,1.626726,1.592115,1.618739,5781264,6248964.85,NaN,NaN
2013-01-20T23:00:00Z,1.602765,1.634714,1.59744,1.629389,4036065,6079777.15,NaN,NaN
2013-01-21T23:00:00Z,1.629389,1.645363,1.618739,1.629389,26448026,6842370.6,NaN,NaN
2013-01-22T23:00:00Z,1.618739,1.634714,1.613414,1.618739,2871215,6002113.2,NaN,NaN
2013-01-23T23:00:00Z,1.60809,1.624064,1.602765,1.624064,4644392,6172249.4,NaN,NaN
2013-01-24T23:00:00Z,1.624064,1.629389,1.60809,1.624064,4638448,6306613.75,NaN,NaN
2013-01-28T23:00:00Z,1.629389,1.629389,1.602765,1.613414,6121736,6525030.8,NaN,NaN
2013-01-29T23:00:00Z,1.613414,1.613414,1.560166,1.59744,8563396,6841437.7,NaN,NaN
2013-01-30T23:00:00Z,1.613414,1.629389,1.602765,1.629389,7838994,7019292.65,NaN,NaN
2013-01-31T23:00:00Z,1.618739,1.656013,1.618739,1.640038,5098604,6833169.8,NaN,NaN
2013-02-03T23:00:00Z,1.634714,1.648026,1.624064,1.640038,4969945,6830617.95,NaN,NaN
2013-02-04T23:00:00Z,1.618739,1.640038,1.618739,1.634714,4913420,6759769.8,NaN,NaN
2013-02-05T23:00:00Z,1.634714,1.650688,1.634714,1.645363,5361314,6695290.25,NaN,NaN
2013-02-06T23:00:00Z,1.650688,1.682637,1.636843,1.666663,5069957,6432366.85,NaN,NaN
2013-02-07T23:00:00Z,1.666663,1.687962,1.656013,1.687962,3116479,6302199,NaN,NaN
2013-02-10T23:00:00Z,1.682637,1.693286,1.671987,1.671987,3575693,6274820.3,NaN,NaN
2013-02-11T23:00:00Z,1.687962,1.693286,1.671987,1.682637,5739364,6337988.45,NaN,NaN
2013-02-12T23:00:00Z,1.682637,1.693286,1.677312,1.682637,1607671,6183305.5,NaN,NaN
2013-02-13T23:00:00Z,1.682637,1.735885,1.682637,1.73056,6009276,6198221.85,NaN,NaN
2013-02-14T23:00:00Z,1.735885,1.74121,1.693286,1.73056,4008295,6020677.7,NaN,NaN
2013-02-17T23:00:00Z,1.73056,1.751859,1.71991,1.73056,4990977,5981163.35,NaN,NaN
2013-02-18T23:00:00Z,1.73056,1.746534,1.703936,1.735885,6225829,6090651.55,NaN,NaN
2013-02-19T23:00:00Z,1.735885,1.751859,1.71991,1.71991,3606548,4948577.65,NaN,NaN
2013-02-20T23:00:00Z,1.757184,1.823744,1.746534,1.767834,16396493,5624841.55,NaN,NaN
2013-02-21T23:00:00Z,1.762509,1.767834,1.709261,1.74121,13207266,6052985.25,NaN,NaN
2013-02-24T23:00:00Z,1.735885,1.751859,1.72204,1.751859,7462056,6194165.65,NaN,NaN
2013-02-25T23:00:00Z,1.74121,1.74121,1.695949,1.714586,4892512,6132704.45,NaN,NaN
2013-02-26T23:00:00Z,1.714586,1.725235,1.661337,1.671987,7099869,6059528.1,NaN,NaN
2013-02-27T23:00:00Z,1.693286,1.751859,1.677312,1.751859,12791569,6307156.85,NaN,NaN
2013-02-28T23:00:00Z,1.725235,1.74121,1.71991,1.725235,2467718,6175612.55,NaN,NaN
2013-03-03T23:00:00Z,1.71991,1.73056,1.698611,1.698611,5434099,6198820.25,NaN,NaN
2013-03-04T23:00:00Z,1.725235,1.735885,1.682637,1.693286,8242100,6365254.25,NaN,NaN
2013-03-05T23:00:00Z,1.703936,1.717248,1.682637,1.714586,14510610,6822719.05,NaN,NaN
2013-03-06T23:00:00Z,1.71991,1.751859,1.71991,1.746534,7313049,6934873.65,NaN,NaN
2013-03-07T23:00:00Z,1.751859,1.789133,1.74121,1.783808,10223801,7290239.75,NaN,NaN
2013-03-10T23:00:00Z,1.767834,1.842381,1.767834,1.831731,10080153,7615462.75,NaN,NaN
2013-03-11T23:00:00Z,1.831731,1.847706,1.799783,1.821082,7901238,7723556.45,NaN,NaN
2013-03-12T23:00:00Z,1.831731,1.87433,1.799783,1.858355,18827448,8584545.3,NaN,NaN
2013-03-13T23:00:00Z,1.85303,1.86368,1.821082,1.826406,15402888,9054225.9,NaN,NaN
2013-03-14T23:00:00Z,1.826406,1.847706,1.821082,1.847706,11748891,9441255.7,NaN,NaN
2013-03-17T23:00:00Z,1.831731,1.842381,1.802445,1.821082,6696464,9526530.05,NaN,NaN
2013-03-18T23:00:00Z,1.847706,1.847706,1.799783,1.810432,8373895,9633933.35,NaN,NaN
2013-03-19T23:00:00Z,1.810432,1.837056,1.783808,1.837056,17413508,10324281.35,NaN,NaN
2013-03-20T23:00:00Z,1.847706,1.86368,1.789133,1.799783,23185847,10663749.05,NaN,NaN
2013-03-21T23:00:00Z,1.805107,1.821082,1.791795,1.810432,13965294,10701650.45,NaN,NaN
2013-03-24T23:00:00Z,1.821082,1.842381,1.810432,1.831731,5615882,10609341.75,NaN,NaN
2013-03-25T23:00:00Z,1.821082,1.847706,1.821082,1.831731,7093707,10719401.5,NaN,NaN
2013-03-26T23:00:00Z,1.842381,1.879654,1.842381,1.87433,9664193,10847617.7,NaN,NaN
2013-03-27T23:00:00Z,1.86368,1.903616,1.858355,1.900954,9877647,10701921.6,NaN,NaN
2013-04-01T23:00:00Z,1.911603,1.975501,1.911603,1.948877,9676682,11062369.8,NaN,NaN
2013-04-02T23:00:00Z,1.970176,2.018099,1.954202,1.980826,16494910,11615410.35,NaN,NaN
2013-04-03T23:00:00Z,1.954202,1.959526,1.900954,1.916928,13048424,11855726.55,NaN,NaN
2013-04-04T23:00:00Z,1.922253,1.938227,1.858355,1.87433,15020751,11881233.6,NaN,NaN
2013-04-08T00:00:00Z,1.837056,1.858355,1.805107,1.847706,15437697,12287466,NaN,NaN
2013-04-09T00:00:00Z,1.869005,1.884979,1.858355,1.87433,13077439,12430147.9,NaN,NaN
2013-04-10T00:00:00Z,1.837056,1.911603,1.837056,1.906278,6806900,12266485.25,NaN,NaN
2013-04-11T00:00:00Z,1.87433,1.922253,1.869005,1.906278,6855186,12214182.65,NaN,NaN
2013-04-12T00:00:00Z,1.879654,1.916928,1.879654,1.900954,3321699,11438895.2,NaN,NaN
2013-04-15T00:00:00Z,1.87433,1.890304,1.815757,1.85303,7695370,11053519.3,NaN,NaN
2013-04-16T00:00:00Z,1.821082,1.85303,1.794457,1.85303,5510344,10741591.95,NaN,NaN
2013-04-17T00:00:00Z,1.85303,1.906278,1.842381,1.900954,8206156,10817076.55,NaN,NaN
2013-04-18T00:00:00Z,1.869005,1.887642,1.826406,1.831731,7737256,10785244.6,NaN,NaN
2013-04-19T00:00:00Z,1.858355,1.87433,1.847706,1.86368,4857511,10157444.75,NaN,NaN
2013-04-22T00:00:00Z,1.86368,1.895629,1.86368,1.890304,3911978,9193751.3,NaN,NaN
2013-04-23T00:00:00Z,1.900954,1.927577,1.900954,1.927577,9861356,8988554.4,NaN,NaN
2013-04-24T00:00:00Z,1.954202,2.012774,1.954202,2.002125,13634155,9389468.05,NaN,NaN
2013-04-26T00:00:00Z,1.948877,1.991475,1.922253,1.922253,6556881,9362626.75,NaN,NaN
2013-04-29T00:00:00Z,1.943552,1.970176,1.927577,1.970176,7596881,9259261.15,NaN,NaN
2013-04-30T00:00:00Z,1.9968,2.023424,1.972838,2.023424,10521240,9291440.8,NaN,NaN
2013-05-01T00:00:00Z,1.98615,2.00745,1.970176,1.98615,5447121,9079962.75,NaN,NaN
2013-05-02T00:00:00Z,1.9968,2.002125,1.954202,1.970176,12508882,8880661.35,NaN,NaN
2013-05-03T00:00:00Z,2.002125,2.012774,1.858355,1.890304,14912691,8973874.7,NaN,NaN
2013-05-06T00:00:00Z,1.922253,1.954202,1.900954,1.954202,10396296,8742651.95,NaN,NaN
2013-05-07T00:00:00Z,1.943552,1.948877,1.906278,1.922253,12101881,8575861.15,NaN,NaN
2013-05-08T00:00:00Z,1.916928,1.948877,1.911603,1.922253,6775743,8260776.35,NaN,NaN
2013-05-09T00:00:00Z,1.911603,1.932903,1.906278,1.932903,5340093,8187436,NaN,NaN
2013-05-10T00:00:00Z,1.927577,1.943552,1.922253,1.938227,5942542,8141803.8,NaN,NaN
2013-05-13T00:00:00Z,1.932903,1.938227,1.86368,1.869005,10710815,8511259.6,NaN,NaN
2013-05-14T00:00:00Z,1.879654,1.887642,1.831731,1.831731,11263211,8689651.65,NaN,NaN
2013-05-15T00:00:00Z,1.86368,1.86368,1.810432,1.826406,5360345,8682151.7,NaN,NaN
2013-05-16T00:00:00Z,1.815757,1.815757,1.767834,1.773158,16408531,9092270.45,NaN,NaN
2013-05-17T00:00:00Z,1.773158,1.778483,1.714586,1.751859,32286254,10319720.35,NaN,NaN
2013-05-20T00:00:00Z,1.757184,1.778483,1.751859,1.751859,14202073,10786948.45,NaN,NaN
2013-05-21T00:00:00Z,1.74121,1.757184,1.716716,1.74121,14206373,11301668.2,NaN,NaN
2013-05-22T00:00:00Z,1.735885,1.74121,1.682637,1.703936,17708139,11694007.35,NaN,NaN
2013-05-23T00:00:00Z,1.709261,1.725235,1.671987,1.687962,9009988,11462799,NaN,NaN
2013-05-24T00:00:00Z,1.693286,1.698611,1.645363,1.661337,10603309,11665120.4,NaN,NaN
2013-05-27T00:00:00Z,1.640038,1.666663,1.60809,1.661337,7451924,11657872.55,NaN,NaN
2013-05-28T00:00:00Z,1.650688,1.656013,1.613414,1.618739,9671377,11615379.4,NaN,NaN
2013-05-29T00:00:00Z,1.650688,1.74121,1.645363,1.703936,16087083,12147377.5,NaN,NaN
2013-05-30T00:00:00Z,1.661337,1.703936,1.656013,1.687962,7283699,11886118.35,NaN,NaN
2013-05-31T00:00:00Z,1.693286,1.725235,1.682637,1.698611,12434861,11762226.85,NaN,NaN
2013-06-03T00:00:00Z,1.682637,1.703936,1.650688,1.661337,5159837,11500403.9,NaN,NaN
2013-06-04T00:00:00Z,1.650688,1.682637,1.650688,1.666663,5240564,11157338.05,NaN,NaN
2013-06-05T00:00:00Z,1.640038,1.650688,1.570816,1.570816,11214421,11379271.95,NaN,NaN
2013-06-06T00:00:00Z,1.544192,1.602765,1.544192,1.581466,9530085,11588771.55,NaN,NaN
2013-06-07T00:00:00Z,1.554842,1.565491,1.528217,1.538867,11814039,11882346.4,NaN,NaN
2013-06-11T00:00:00Z,1.560166,1.560166,1.501594,1.501594,8947695,11794190.4,NaN,NaN
2013-06-12T00:00:00Z,1.501594,1.517568,1.448346,1.45367,25930767,12527568.2,NaN,NaN
2013-06-13T00:00:00Z,1.47497,1.47497,1.427046,1.448346,23884605,13453781.2,NaN,NaN
2013-06-14T00:00:00Z,1.45367,1.47497,1.427046,1.45367,19758272,13621268.25,NaN,NaN
2013-06-17T00:00:00Z,1.448346,1.501594,1.443021,1.490944,19797532,12996832.15,NaN,NaN
2013-06-18T00:00:00Z,1.458995,1.47497,1.439826,1.458995,11181537,12845805.35,NaN,NaN
2013-06-19T00:00:00Z,1.485619,1.517568,1.47497,1.490944,12149432,12742958.3,NaN,NaN
2013-06-20T00:00:00Z,1.448346,1.458995,1.405747,1.411072,13286226,12521862.65,NaN,NaN
2013-06-21T00:00:00Z,1.368474,1.400423,1.363149,1.400423,10921105,12617418.5,NaN,NaN
2013-06-24T00:00:00Z,1.379123,1.416397,1.363149,1.368474,6953436,12434924.85,NaN,NaN
2013-06-25T00:00:00Z,1.368474,1.395097,1.347174,1.352499,6687633,12396710.3,NaN,NaN
2013-06-26T00:00:00Z,1.357824,1.400423,1.357824,1.373798,5820394,12204161.15,NaN,NaN
2013-06-27T00:00:00Z,1.389773,1.461657,1.389773,1.432371,8767872,11838200.6,NaN,NaN
2013-06-28T00:00:00Z,1.427046,1.47497,1.416397,1.437696,9792264,11963628.85,NaN,NaN
2013-07-01T00:00:00Z,1.411072,1.432371,1.405747,1.421722,8217201,11752745.85,NaN,NaN
2013-07-02T00:00:00Z,1.432371,1.458995,1.421722,1.437696,8796111,11934559.55,NaN,NaN
2013-07-03T00:00:00Z,1.432371,1.443021,1.386578,1.400423,4879890,11916525.85,NaN,NaN
2013-07-04T00:00:00Z,1.405747,1.427046,1.38711,1.389773,3794274,11545518.5,NaN,NaN
2013-07-05T00:00:00Z,1.416397,1.421722,1.39776,1.400423,3925170,11265272.75,NaN,NaN
2013-07-08T00:00:00Z,1.389773,1.400423,1.3312,1.352499,11666447,11257893.15,NaN,NaN
2013-07-09T00:00:00Z,1.379123,1.416397,1.368474,1.405747,6600076,11140512.2,NaN,NaN
2013-07-10T00:00:00Z,1.411072,1.458995,1.411072,1.443021,7939574,10240952.55,NaN,NaN
2013-07-11T00:00:00Z,1.458995,1.512243,1.448346,1.485619,7264197,9409932.15,NaN,NaN
2013-07-12T00:00:00Z,1.490944,1.544192,1.487749,1.490944,8414459,8842741.5,NaN,NaN
2013-07-15T00:00:00Z,1.47497,1.490944,1.458995,1.458995,4431673,8074448.55,NaN,NaN
2013-07-16T00:00:00Z,1.45367,1.490944,1.45367,1.480294,6390906,7834917,NaN,NaN
2013-07-17T00:00:00Z,1.46432,1.47497,1.427046,1.427046,8567264,7655808.6,NaN,NaN
2013-07-18T00:00:00Z,1.458995,1.461657,1.416397,1.427046,6058921,7294443.35,NaN,NaN
2013-07-19T00:00:00Z,1.421722,1.427046,1.405747,1.411072,7665958,7131686,NaN,NaN
2013-07-22T00:00:00Z,1.416397,1.421722,1.363149,1.411072,7827792,7175403.8,NaN,NaN
2013-07-23T00:00:00Z,1.416397,1.416397,1.386578,1.400423,3949704,7038507.35,NaN,NaN
2013-07-24T00:00:00Z,1.400423,1.405747,1.363149,1.384448,12138371,7354406.2,NaN,NaN
2013-07-25T00:00:00Z,1.384448,1.389773,1.352499,1.368474,7552561,7293640.65,NaN,NaN
2013-07-26T00:00:00Z,1.373798,1.395097,1.373798,1.379123,4734359,7040745.4,NaN,NaN
2013-07-29T00:00:00Z,1.384448,1.384448,1.357824,1.363149,4477448,6853757.75,NaN,NaN
2013-07-30T00:00:00Z,1.363149,1.365811,1.352499,1.352499,7274746,6777689.5,NaN,NaN
2013-07-31T00:00:00Z,1.347174,1.357824,1.34185,1.34185,6673330,6867361.5,NaN,NaN
2013-08-01T00:00:00Z,1.3312,1.357824,1.309901,1.309901,13018564,7328576,NaN,NaN
2013-08-02T00:00:00Z,1.32055,1.336525,1.317356,1.325875,7611108,7512872.9,NaN,NaN
2013-08-05T00:00:00Z,1.325875,1.3312,1.32055,1.325875,4280361,7143568.6,NaN,NaN
2013-08-06T00:00:00Z,1.32055,1.3312,1.309901,1.32055,9791128,7303121.2,NaN,NaN
2013-08-07T00:00:00Z,1.309901,1.315226,1.288602,1.288602,15533653,7682825.15,NaN,NaN
2013-08-08T00:00:00Z,1.288602,1.325875,1.288602,1.309901,9999464,7819588.5,NaN,NaN
2013-08-09T00:00:00Z,1.299251,1.309901,1.267303,1.272627,7845104,7791120.75,NaN,NaN
2013-08-12T00:00:00Z,1.267303,1.309901,1.256653,1.304576,9173910,8028232.6,NaN,NaN
2013-08-13T00:00:00Z,1.288602,1.352499,1.288602,1.347174,9943950,8205884.8,NaN,NaN
2013-08-14T00:00:00Z,1.347174,1.357824,1.293926,1.304576,10797410,8317392.1,NaN,NaN
2013-08-15T00:00:00Z,1.293926,1.336525,1.293926,1.3312,10994544,8564173.25,NaN,NaN
2013-08-16T00:00:00Z,1.315226,1.34185,1.309901,1.325875,6251739,8493462.3,NaN,NaN
2013-08-19T00:00:00Z,1.336525,1.34185,1.309901,1.315226,4708380,8337491.7,NaN,NaN
2013-08-20T00:00:00Z,1.309901,1.339187,1.304576,1.309901,4861218,8383067.4,NaN,NaN
2013-08-21T00:00:00Z,1.325875,1.347174,1.32055,1.336525,6753571,8113827.4,NaN,NaN
2013-08-22T00:00:00Z,1.309901,1.325875,1.309901,1.32055,9917649,8232081.8,NaN,NaN
2013-08-23T00:00:00Z,1.325875,1.400423,1.323213,1.389773,15480525,8769390.1,NaN,NaN
2013-08-26T00:00:00Z,1.395097,1.400423,1.352499,1.368474,5733594,8832197.4,NaN,NaN
2013-08-27T00:00:00Z,1.363149,1.368474,1.352499,1.357824,4949338,8715927,NaN,NaN
2013-08-28T00:00:00Z,1.34185,1.34185,1.309901,1.309901,7939929,8779256.95,NaN,NaN
2013-08-29T00:00:00Z,1.368474,1.496269,1.368474,1.490944,38090144,10032835.95,NaN,NaN
2013-08-30T00:00:00Z,1.46432,1.501594,1.437696,1.458995,22682438,10786402.45,NaN,NaN
2013-09-02T00:00:00Z,1.45367,1.480294,1.443021,1.47497,6516677,10898218.25,NaN,NaN
2013-09-03T00:00:00Z,1.485619,1.496269,1.46432,1.46432,7911817,10804252.7,NaN,NaN
2013-09-04T00:00:00Z,1.448346,1.472307,1.429176,1.448346,12116652,10633402.65,NaN,NaN
2013-09-05T00:00:00Z,1.437696,1.443021,1.395097,1.416397,13423959,10804627.4,NaN,NaN
2013-09-06T00:00:00Z,1.421722,1.432371,1.403085,1.405747,8318836,10828314,NaN,NaN
2013-09-09T00:00:00Z,1.427046,1.482957,1.416397,1.458995,13712956,11055266.3,NaN,NaN
2013-09-10T00:00:00Z,1.480294,1.506918,1.46432,1.46432,11661001,11141118.85,NaN,NaN
2013-09-11T00:00:00Z,1.480294,1.501594,1.469645,1.496269,9337407,11068118.7,NaN,NaN
2013-09-12T00:00:00Z,1.512243,1.549517,1.506918,1.538867,16159395,11326361.25,NaN,NaN
2013-09-13T00:00:00Z,1.538867,1.554842,1.522893,1.544192,9940223,11510785.45,NaN,NaN
2013-09-16T00:00:00Z,1.565491,1.570816,1.544192,1.565491,9262638,11738498.35,NaN,NaN
2013-09-17T00:00:00Z,1.58679,1.592115,1.568154,1.570816,7413803,11866127.6,NaN,NaN
2013-09-18T00:00:00Z,1.570816,1.58679,1.565491,1.581466,8868600,11971879.05,NaN,NaN
2013-09-19T00:00:00Z,1.629389,1.640038,1.592115,1.59744,13929837,12172488.45,NaN,NaN
2013-09-20T00:00:00Z,1.58679,1.602765,1.570816,1.59744,8165912,11806757.8,NaN,NaN
2013-09-23T00:00:00Z,1.592115,1.602765,1.570816,1.602765,3749278,11707542,NaN,NaN
2013-09-24T00:00:00Z,1.59744,1.618739,1.58679,1.60809,5670241,11743587.15,NaN,2105004675.12189
2013-09-25T00:00:00Z,1.60809,1.650688,1.60809,1.634714,13661301,12029655.75,NaN,2105004675.12189
2013-09-26T00:00:00Z,1.624064,1.629389,1.592115,1.613414,6733767,10461836.9,NaN,2105004675.12189
2013-09-27T00:00:00Z,1.613414,1.632051,1.592115,1.60809,5313243,9593377.15,NaN,2105004675.12189
2013-09-30T00:00:00Z,1.592115,1.59744,1.570816,1.570816,6087884,9571937.5,NaN,2105004675.12189
2013-10-01T00:00:00Z,1.570816,1.616077,1.570816,1.60809,7303516,9541522.45,NaN,2105004675.12189
2013-10-02T00:00:00Z,1.60809,1.60809,1.58679,1.58679,10738647,9472622.2,NaN,2105004675.12189
2013-10-03T00:00:00Z,1.581466,1.59744,1.570816,1.58679,4190233,9010935.9,NaN,2105004675.12189
2013-10-04T00:00:00Z,1.581466,1.584128,1.544192,1.554842,5638239,8876906.05,NaN,2105004675.12189
2013-10-06T23:00:00Z,1.533543,1.554842,1.490944,1.501594,5125823,8447549.4,NaN,2105004675.12189
2013-10-07T23:00:00Z,1.490944,1.536205,1.490944,1.517568,8152337,8272116.2,NaN,2105004675.12189
2013-10-08T23:00:00Z,1.528217,1.528217,1.493074,1.501594,10224947,8316493.2,NaN,2105004675.12189
2013-10-09T23:00:00Z,1.496269,1.522893,1.469645,1.496269,14703913,8243719.1,NaN,2105004675.12189
2013-10-10T23:00:00Z,1.528217,1.576141,1.52023,1.565491,10120887,8252752.3,NaN,2105004675.12189
2013-10-13T23:00:00Z,1.538867,1.554842,1.528217,1.538867,3749538,7977097.3,NaN,2105004675.12189
2013-10-14T23:00:00Z,1.565491,1.576141,1.538867,1.549517,3945577,7803686,NaN,2105004675.12189
2013-10-15T23:00:00Z,1.528217,1.544192,1.522893,1.528217,4106534,7565582.7,NaN,2105004675.12189
2013-10-16T23:00:00Z,1.544192,1.576141,1.544192,1.576141,5748907,7156536.2,NaN,2105004675.12189
2013-10-17T23:00:00Z,1.592115,1.629389,1.496269,1.522893,16366041,7566542.65,NaN,2105004675.12189
2013-10-20T23:00:00Z,1.501594,1.501594,1.437696,1.437696,17787625,8268460,NaN,2105004675.12189
2013-10-21T23:00:00Z,1.416397,1.424384,1.381253,1.389773,16752685,8822582.2,NaN,2105004675.12189
2013-10-22T23:00:00Z,1.400423,1.405747,1.325875,1.325875,25625976,9420815.95,NaN,2105004675.12189
2013-10-23T23:00:00Z,1.336525,1.389773,1.328537,1.373798,25590134,10363634.3,NaN,2105004675.12189
