time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2018-01-03T22:00:00Z,6.3,6.4,6.3,6.35,356236,889815.2,1364590814,213083365
2018-01-04T22:00:00Z,6.39,6.79,6.39,6.65,1069829,865521.4,1429059714,213083365
2018-01-07T22:00:00Z,6.75,7,6.57,6.6,931497,847971.9,1418314863,213083365
2018-01-08T22:00:00Z,6.77,6.82,6.58,6.66,986523,866683.25,1431208622,213083365
2018-01-09T22:00:00Z,6.67,6.68,6.33,6.46,976465,868235.6,1388229424,213083365
2018-01-10T22:00:00Z,6.43,6.56,6.31,6.43,768625,863806.6,1381782493,213083365
2018-01-11T22:00:00Z,6.45,6.53,6.44,6.5,825978,846844.05,1396825264,213083365
2018-01-14T22:00:00Z,6.55,6.6,6.51,6.52,619928,824216.6,1401123184,213083365
2018-01-15T22:00:00Z,6.6,7.62,6.56,7.62,3209506,967342.55,1637508977,213083365
2018-01-16T22:00:00Z,8.01,8.16,7.71,7.8,2661564,1036633.9,1676190358,213083365
2018-01-17T22:00:00Z,7.89,7.95,7.4,7.5,2000631,1103600.25,1611721458,213083365
2018-01-18T22:00:00Z,7.6,7.6,7.48,7.49,836463,1088238.75,1631146883,213083365
2018-01-21T22:00:00Z,7.54,7.785,7.52,7.7,1213540,1095840.35,1676879983,213083365
2018-01-22T22:00:00Z,7.73,7.84,7.72,7.76,1284407,1065397.5,1689946672,213083365
2018-01-23T22:00:00Z,7.77,7.82,7.71,7.71,648927,1049483.95,1679057799,213083365
2018-01-24T22:00:00Z,7.73,7.8,7.71,7.72,494897,1059758.4,1681235615,213083365
2018-01-28T22:00:00Z,7.8,7.83,7.71,7.71,961133,1088535.45,1679057799,213083365
2018-01-29T22:00:00Z,7.71,7.74,7.51,7.52,744821,1111285.05,1637680228,213083365
2018-01-30T22:00:00Z,7.47,7.47,7.11,7.36,819374,1109272.4,1602836001,213083365
2018-01-31T22:00:00Z,7.36,7.7,7.36,7.58,499403,1095487.35,1650746813,213083365
2018-02-01T22:00:00Z,7.5,7.65,7.5,7.55,668482,1111099.65,1644213572,213083365
2018-02-04T22:00:00Z,7.13,7.35,7,7.05,1391198,1127168.1,1535325259,213083365
2018-02-05T22:00:00Z,6.61,6.89,6.4,6.45,2100513,1185618.9,1404659200,213083365
2018-02-06T22:00:00Z,6.92,7.26,6.8,6.86,1704339,1221509.7,1493947687,213083365
2018-02-07T22:00:00Z,6.99,7.01,6.8,6.85,969329,1221152.9,1491769871,213083365
2018-02-08T22:00:00Z,6.67,6.77,6.5,6.6,1292880,1247365.65,1437325715,213083365
2018-02-11T22:00:00Z,6.6,6.79,6.26,6.33,1376471,1274890.3,1378526030,213083365
2018-02-12T22:00:00Z,6.5,6.76,6.46,6.46,1072733,1297530.55,1406837016,213083365
2018-02-13T22:00:00Z,6.6,6.67,6.51,6.59,712100,1172660.25,1435148002,213083365
2018-02-14T22:00:00Z,6.69,6.77,6.65,6.68,632894,1071226.75,1454747828,213083365
2018-02-15T22:00:00Z,6.75,6.87,6.73,6.75,913813,1016885.85,1469992229,213083365
2018-02-18T22:00:00Z,6.86,6.87,6.62,6.62,463008,998213.1,1441681243,213083365
2018-02-19T22:00:00Z,6.65,6.94,6.63,6.94,1004336,987752.9,1511369801,213083365
2018-02-20T22:00:00Z,7,7.58,7,7.39,1918842,1019474.65,1609369241,213083365
2018-02-21T22:00:00Z,7.75,7.97,7.4,7.53,2841582,1129107.4,1639857940,213083365
2018-02-22T22:00:00Z,7.63,7.65,7,7.19,1161579,1162441.5,1565813958,213083365
2018-02-25T22:00:00Z,7.23,7.4,7.08,7.12,850555,1156912.6,1550569556,213083365
2018-02-26T22:00:00Z,7.25,7.3,6.8,6.96,1180916,1178717.35,1515725329,213083365
2018-02-27T22:00:00Z,7.04,7.325,6.9,7.23,871222,1181309.75,1574525014,213083365
2018-02-28T22:00:00Z,7.19,7.2,6.98,7.1,1167506,1214714.9,1546214028,213083365
2018-03-01T22:00:00Z,7.05,7.29,6.98,7.19,1357658,1249173.7,1565813958,213083365
2018-03-04T22:00:00Z,7.2,7.37,7.03,7.36,1053014,1232264.5,1602836001,213083365
2018-03-05T22:00:00Z,7.43,7.55,7.3,7.54,1145431,1184510.4,1642035756,213083365
2018-03-06T22:00:00Z,7.58,7.76,7.49,7.68,2161187,1207352.8,1672524455,213083365
2018-03-07T22:00:00Z,7.7,7.77,7.665,7.68,1385011,1228136.9,1672524455,213083365
2018-03-08T22:00:00Z,7.74,7.93,7.67,7.8,1906616,1258823.7,1698657729,213083365
2018-03-11T22:00:00Z,7.92,8,7.71,7.8,2764374,1328218.85,1698657729,213083365
2018-03-12T22:00:00Z,7.87,7.87,7.76,7.8,1185352,1333849.8,1698657729,213083365
2018-03-13T22:00:00Z,7.8,7.82,7.63,7.7,1174958,1356992.7,1676879983,213083365
2018-03-14T22:00:00Z,7.78,7.78,7.32,7.57,1852050,1417950.5,1648569101,213083365
2018-03-15T22:00:00Z,7.57,7.615,7.285,7.32,5299119,1637215.8,1594124944,213083365
2018-03-18T22:00:00Z,7.32,7.41,6.81,6.88,2367687,1732449.75,1498303216,213083365
2018-03-19T22:00:00Z,6.71,6.96,6.33,6.93,2731773,1818821.6,1509191985,213083365
2018-03-20T22:00:00Z,7,7.3,7,7.15,1442222,1794990.6,1557102901,213083365
2018-03-21T22:00:00Z,7.22,7.29,7,7.15,721280,1688975.5,1557102901,213083365
2018-03-22T22:00:00Z,6.9,7.13,6.83,7.13,1861884,1723990.75,1552747372,213083365
2018-03-25T22:00:00Z,7.02,7.08,6.69,6.7,1885478,1775736.9,1459103357,213083365
