time,open,high,low,close,Volume,Volume MA,Total common shares outstanding,Mkt сap
2011-10-16T23:00:00Z,1.579193,1.600249,1.565156,1.565156,306348,151276.5,NaN,NaN
2011-10-17T23:00:00Z,1.565156,1.565156,1.537081,1.5441,118357,153455.65,NaN,NaN
2011-10-18T23:00:00Z,1.572174,1.59323,1.558137,1.586211,302436,163438.3,NaN,NaN
2011-10-19T23:00:00Z,1.59323,1.607267,1.586211,1.607267,435653,183222.45,NaN,NaN
2011-10-20T23:00:00Z,1.600249,1.607267,1.586211,1.607267,94468,176813.9,NaN,NaN
2011-10-23T23:00:00Z,1.628323,1.670435,1.628323,1.663416,431884,192094.6,NaN,NaN
2011-10-24T23:00:00Z,1.670435,1.684472,1.663416,1.670435,390554,202202.5,NaN,NaN
2011-10-25T23:00:00Z,1.663416,1.677454,1.649379,1.677454,152164,202177.65,NaN,NaN
2011-10-26T23:00:00Z,1.670435,1.684472,1.670435,1.670435,155464,203321.2,NaN,NaN
2011-10-27T23:00:00Z,1.684472,1.691491,1.677454,1.691491,417870,221139.35,NaN,NaN
2011-10-30T23:00:00Z,1.691491,1.691491,1.684472,1.691491,127316,223454.7,NaN,NaN
2011-10-31T23:00:00Z,1.691491,1.726584,1.684472,1.719566,170036,225709.4,NaN,NaN
2011-11-01T23:00:00Z,1.719566,1.719566,1.684472,1.684472,432049,246775.9,NaN,NaN
2011-11-02T23:00:00Z,1.705528,1.712547,1.684472,1.684472,173621,242041.55,NaN,NaN
2011-11-03T23:00:00Z,1.69851,1.719566,1.69851,1.69851,327504,250278.1,NaN,NaN
2011-11-06T23:00:00Z,1.69851,1.705528,1.691491,1.705528,189359,246913.05,NaN,NaN
2011-11-07T23:00:00Z,1.69851,1.705528,1.691491,1.705528,184561,246229.25,NaN,NaN
2011-11-08T23:00:00Z,1.712547,1.740621,1.712547,1.740621,179233,245541.7,NaN,NaN
2011-11-09T23:00:00Z,1.726584,1.726584,1.684472,1.712547,94951,246573.15,NaN,NaN
2011-11-10T23:00:00Z,1.705528,1.719566,1.691491,1.69851,101641,239273.45,NaN,NaN
2011-11-13T23:00:00Z,1.705528,1.726584,1.684472,1.705528,178933,232902.7,NaN,NaN
2011-11-14T23:00:00Z,1.705528,1.705528,1.684472,1.684472,271830,240576.35,NaN,NaN
2011-11-15T23:00:00Z,1.684472,1.705528,1.684472,1.69851,192352,235072.15,NaN,NaN
2011-11-16T23:00:00Z,1.69851,1.726584,1.691491,1.719566,152508,220914.9,NaN,NaN
2011-11-17T23:00:00Z,1.712547,1.726584,1.69851,1.719566,252710,228827,NaN,NaN
2011-11-20T23:00:00Z,1.733603,1.740621,1.726584,1.733603,116367,213051.15,NaN,NaN
2011-11-21T23:00:00Z,1.733603,1.761677,1.733603,1.761677,487691,217908,NaN,NaN
2011-11-22T23:00:00Z,1.761677,1.775715,1.754659,1.761677,277654,224182.5,NaN,NaN
2011-11-23T23:00:00Z,1.754659,1.754659,1.719566,1.740621,172653,225041.95,NaN,NaN
2011-11-24T23:00:00Z,1.733603,1.740621,1.719566,1.719566,125253,210411.1,NaN,NaN
2011-11-27T23:00:00Z,1.719566,1.726584,1.69851,1.712547,82849,208187.75,NaN,NaN
2011-11-28T23:00:00Z,1.726584,1.726584,1.642361,1.691491,435050,221438.45,NaN,NaN
2011-11-29T23:00:00Z,1.691491,1.705528,1.684472,1.691491,185303,209101.15,NaN,NaN
2011-11-30T23:00:00Z,1.691491,1.719566,1.691491,1.691491,59438,203392,NaN,NaN
2011-12-01T23:00:00Z,1.691491,1.712547,1.691491,1.69851,78004,190917,NaN,NaN
2011-12-04T23:00:00Z,1.719566,1.754659,1.719566,1.733603,775464,220222.25,NaN,NaN
2011-12-05T23:00:00Z,1.754659,1.761677,1.733603,1.740621,101985,216093.45,NaN,NaN
